age,gender,state,last_purchase_date,total_purchases,total_spent,avg_order_value,favorite_category,satisfaction_score,loyalty_program,days_since_last_purchase,discount_usage_rate,customer_comments,has_churned
32,Male,OH,2021-01-16,8,80.55978841013037,10.069973551266296,Electronics,2.0,No,1080,0.1868037312598963,Never arrived,False
50,Other,NC,30-01-2021,3,79.49390166225811,26.497967220752702,Electronics,3.4008560851457657,Not Available,1066,0.31734599280711,Not Available,True
18,Not Available,PA,13-03-2023,5,392.0551259762579,78.41102519525158,Sports,1.0,No,294,0.6842264961776499,Average,False
51,Male,TX,15-02-2022,1,22.067710293247284,22.067710293247284,Home,3.0,Yes,685,0.4504592153893232,Not Available,True
18,Female,IL,21-12-2022,6,275.83546815067945,45.97257802511324,Clothing,3.4008560851457657,Not Available,376,0.8541802266791036,Not Available,False
57,Male,OH,08/06/2022,4,137.8698336861102,34.46745842152755,Beauty,2.0,Yes,513,0.3659401435330368,Okay,False
32,Female,GA,2021-09-03,4,157.57979133811278,39.3949478345282,Electronics,3.4008560851457657,Not Available,850,0.8578325469453952,Customer support was helpful,True
18,Male,TX,17-05-2022,3,40.93783750278814,13.645945834262712,Toys,4.0,No,594,0.5985911093168106,Customer support was helpful,True
55,Not Available,OH,2023-03-26,13,509.6662808377105,39.20509852597773,Sports,5.0,No,281,0.4005660379903931,Not Available,False
24,Not Available,FL,09/06/2021,12,524.7455532545785,43.72879610454821,Electronics,4.0,Yes,847,0.9642074997945984,Okay,False
61,Female,FL,2023-04-15,11,569.8078239281455,51.80071126619504,Electronics,3.0,No,261,0.7482647050428956,Not Available,False
18,Female,OH,09/19/2022,1,98.6472570684584,98.6472570684584,Toys,4.0,No,469,0.0770809800256525,Loved the product,False
27,Male,FL,07/03/2021,4,272.1077772277467,68.02694430693667,Sports,5.0,No,912,0.1129188786301551,Customer support was helpful,False
36,Not Available,PA,2020-12-26,5,91.63413872408694,18.326827744817383,Beauty,3.0,No,1101,0.5459541786508579,Not Available,False
46,Female,FL,04/30/2021,5,455.841466143109,91.1682932286218,Beauty,4.0,No,976,0.1973386908652747,Customer support was helpful,False
18,Female,MI,24-05-2022,7,484.0975114563804,69.15678735091149,Toys,2.0,No,587,0.6342658565305502,Never arrived,False
30,Female,MI,06/14/2021,5,77.32439258525719,15.46487851705144,Beauty,4.0,No,931,0.5783308146450727,Never arrived,False
18,Male,IL,23-08-2021,4,127.22802565672544,31.80700641418136,Toys,5.0,No,861,0.5684756642443031,Terrible experience,False
44,Male,Not Available,2021-03-03,5,115.05850647571869,23.011701295143737,Clothing,1.0,No,1034,0.8368037831804321,Never arrived,False
29,Not Available,NC,2022-01-15,1,30.50953996091513,30.50953996091513,Clothing,3.0,Yes,716,0.442139803480939,Not Available,True
26,Male,PA,2021-07-01,11,302.1903356074296,27.471848691584505,Sports,5.0,Yes,914,0.9898097713970664,Terrible experience,False
62,Female,FL,17-12-2020,5,56.76892279256403,11.353784558512803,Sports,5.0,Yes,1110,0.4915688479764012,Not Available,False
37,Female,TX,12-01-2022,12,99.67587621404444,8.306323017837038,Home,2.0,No,719,0.0810209830100668,Not Available,False
47,Male,NY,2023-05-15,1,17.729217411947808,17.729217411947808,Home,3.4008560851457657,No,231,0.6876252656765414,Shipping was late,False
44,Female,NC,2020-11-23,1,37.697863292281255,37.697863292281255,Toys,5.0,No,1134,0.9126756905270186,Loved the product,False
66,Not Available,NY,09/28/2021,6,369.17102068922105,61.52850344820351,Electronics,4.0,Yes,825,0.3868789400114839,Okay,False
24,Female,CA,2021-12-09,10,198.18010370869445,19.818010370869445,Home,5.0,No,753,0.1622682086563424,Not Available,False
39,Male,PA,2022-05-03,2,30.50953781707638,15.25476890853819,Clothing,3.4008560851457657,Not Available,608,0.4515824055025692,Okay,True
35,Male,IL,2022-08-17,4,587.1258722805693,146.78146807014232,Toys,5.0,Yes,502,0.4694271636699968,Okay,False
46,Male,NY,02/03/2022,1,42.809778539709576,42.809778539709576,Electronics,1.0,No,697,0.5945388623033565,Shipping was late,False
37,Male,GA,07/28/2020,5,85.98710950538242,17.197421901076485,Not Available,1.0,No,1252,0.272761261843608,Great service,False
43,Not Available,FL,28-10-2021,1,20.758060286669892,20.758060286669892,Sports,5.0,No,795,0.5786046767774624,Will buy again,False
42,Male,IL,2021-02-24,5,129.96914655713726,25.99382931142745,Home,4.0,No,1041,0.9700814958805086,Customer support was helpful,False
23,Female,FL,10/26/2020,1,16.470657365580273,16.470657365580273,Not Available,2.0,Not Available,1162,0.9591461175702444,Terrible experience,False
57,Male,TX,10/01/2022,8,616.8270459839641,77.10338074799552,Home,3.0,Not Available,457,0.0779993034724754,Will buy again,False
60,Female,PA,28-12-2020,2,79.88578810743405,39.94289405371703,Toys,5.0,Not Available,1099,0.8786432494600744,Shipping was late,False
36,Female,FL,2021-09-07,3,194.787398777126,64.92913292570866,Sports,5.0,No,846,0.5329818335764115,Terrible experience,False
53,Other,GA,2020-12-04,1,18.20289248477741,18.20289248477741,Toys,4.0,No,1123,0.9893307928578804,Great service,False
47,Female,FL,24-03-2023,3,217.79835971270973,72.5994532375699,Electronics,4.0,No,283,0.6528681732918831,Not Available,False
32,Other,IL,03/15/2021,3,54.44386162712678,18.147953875708925,Sports,3.4008560851457657,No,1022,0.9441076046765442,Average,False
30,Male,NC,05/20/2020,1,19.806121022076265,19.806121022076265,Beauty,4.0,No,1321,0.3920135766384386,Loved the product,False
33,Female,NY,04-08-2021,5,83.99626046483114,16.799252092966228,Clothing,3.0,Not Available,880,0.0218394477391006,Not Available,False
62,Not Available,NC,11-04-2021,6,383.7252813200239,63.95421355333732,Toys,1.0,No,995,0.2279045192474429,Okay,False
51,Male,OH,10/10/2021,4,212.1416142943584,53.035403573589605,Beauty,4.0,No,813,0.500425437146221,Not Available,False
36,Male,MI,21-03-2021,14,251.0030284667777,17.928787747626977,Toys,3.4008560851457657,Yes,1016,0.7001686452369493,Okay,False
68,Female,IL,2021-07-06,5,50.3389601663985,10.0677920332797,Sports,4.0,Yes,909,0.1630929923481856,Not Available,True
18,Female,OH,06/17/2020,7,204.45833954095923,29.208334220137036,Toys,4.0,No,1293,0.6547171063615222,Great service,False
36,Male,NC,08-12-2021,16,757.3405206223852,47.33378253889907,Beauty,1.0,Yes,754,0.3939762156078563,Okay,True
52,Male,GA,2020-10-09,4,30.68568202493317,7.671420506233292,Clothing,2.0,No,1179,0.7341366523956977,Not Available,False
45,Female,FL,03/20/2023,2,110.48287478413458,55.24143739206729,Toys,5.0,No,287,0.1708844573642337,Average,False
31,Male,MI,04/26/2022,8,297.96201327598123,37.24525165949765,Clothing,4.0,No,615,0.4717374447000373,Loved the product,True
39,Female,CA,01-12-2021,6,39.50858583726708,6.58476430621118,Home,4.0,No,761,0.1263076045981596,Shipping was late,False
30,Male,FL,01-01-2021,8,858.0940936600342,107.26176170750428,Beauty,3.4008560851457657,Yes,1095,0.6878826100716597,Average,False
68,Male,IL,16-01-2023,2,81.64275073779268,40.82137536889634,Sports,2.0,Yes,350,0.1625618107404249,Customer support was helpful,False
39,Female,GA,14-11-2020,9,614.8775755722648,68.31973061914054,Home,2.0,No,1143,0.9799865012547808,Will buy again,False
36,Female,IL,05/20/2020,2,95.41057495726388,47.705287478631945,Beauty,3.0,No,1321,0.2396193676403429,Not Available,False
39,Not Available,NC,2023-07-07,1,30.48364733918264,30.48364733918264,Clothing,4.0,Yes,178,0.5867636263238897,Terrible experience,True
18,Female,OH,2020-06-16,2,145.03181644751268,72.51590822375634,Home,4.0,No,1294,0.2588058629711395,Average,False
38,Male,OH,2021-05-26,7,130.0304701329682,18.57578144756689,Electronics,2.0,No,950,0.7705981722391453,Never arrived,False
36,Female,MI,03/22/2022,6,835.297418018309,139.21623633638484,Home,2.0,Yes,650,0.3090002332243643,Will buy again,False
35,Female,MI,2021-06-30,16,364.3258425982178,22.77036516238861,Not Available,1.0,No,915,0.2389332270188622,Loved the product,True
32,Male,IL,08/07/2021,13,169.9072931426358,13.069791780202754,Beauty,5.0,No,877,0.1692311536608181,Terrible experience,False
22,Male,Not Available,08/25/2020,2,120.60038997646755,60.30019498823378,Beauty,3.4008560851457657,No,1224,0.3926396576822479,Shipping was late,True
44,Female,CA,18-06-2022,3,22.261796720108293,7.4205989067027645,Sports,2.0,No,562,0.2676071749165546,Average,False
33,Female,GA,18-08-2021,22,477.8667451184863,21.721215687203923,Sports,4.0,Yes,866,0.5170267264921663,Okay,True
18,Female,OH,12/22/2021,12,385.0411712347758,32.08676426956465,Toys,3.0,No,740,0.7767640231805746,Not Available,True
18,Male,NC,20-06-2022,15,1144.843140663944,76.32287604426294,Electronics,5.0,Not Available,560,0.5840510848540399,Terrible experience,False
34,Male,MI,2022-01-15,1,58.72625124907779,58.72625124907779,Toys,1.0,Yes,716,0.5761762652737045,Okay,False
18,Not Available-,GA,2021-08-07,9,198.65937777582,22.07326419731333,Electronics,2.0,Yes,877,0.394256497422364,Loved the product,True
67,Not Available,OH,21-07-2021,6,128.45841982256755,21.409736637094596,Sports,1.0,Not Available,894,0.4625291652745565,Not Available,False
60,Female,NC,18-05-2022,3,141.66315672649762,47.22105224216588,Clothing,5.0,No,593,0.7594207332704129,Never arrived,False
48,Not Available,FL,2023-02-08,4,33.31441297894266,8.328603244735666,Beauty,4.0,No,327,0.92973625762749,Shipping was late,False
38,Not Available,TX,12-05-2020,9,132.53750417048587,14.72638935227621,Electronics,4.0,Yes,1329,0.4475987022339959,Customer support was helpful,False
43,Female,PA,11/16/2022,9,486.0766967545598,54.00852186161776,Home,3.4008560851457657,No,411,0.3312940297205394,Customer support was helpful,True
42,Female,PA,26-02-2021,9,113.20135852507391,12.577928725008212,Home,4.0,No,1039,0.7451057544104306,Great service,False
50,Male,CA,2021-07-03,1,18.490120120844285,18.490120120844285,Clothing,2.0,Yes,912,0.8580298681103613,Customer support was helpful,True
45,Male,FL,02/22/2022,3,117.03596511356074,39.01198837118691,Home,1.0,No,678,0.4169307403484419,Loved the product,True
21,Not Available,NY,2020-11-17,4,110.93217996069076,27.73304499017269,Clothing,4.0,No,1140,0.7653857082257066,Customer support was helpful,False
42,Other,GA,03-06-2022,7,195.46294788881332,27.92327826983048,Home,5.0,Yes,577,0.4756368328605895,Customer support was helpful,False
28,Female,FL,2020-12-17,2,35.70173900805419,17.850869504027095,Sports,1.0,Yes,1110,0.6330548670523075,Okay,False
41,Male,PA,10-08-2021,4,117.6901343015578,29.42253357538945,Beauty,4.0,Yes,874,0.9465887966220036,Never arrived,False
19,Female,NC,06/15/2020,2,82.32227579971382,41.16113789985691,Toys,4.0,No,1295,0.91109046456737,Okay,False
60,Female,CA,07/07/2020,1,62.4339807629351,62.4339807629351,Home,3.0,No,1273,0.9103003732842548,Not Available,True
18,Female,NC,03/22/2023,2,17.331920771974332,8.665960385987166,Toys,4.0,No,285,0.2555823680276257,Shipping was late,False
65,Female,IL,12/26/2022,1,72.44800665965505,72.44800665965505,Home,4.0,No,371,0.7392846953733805,Average,False
32,Female,MI,02/16/2022,1,31.734240915515148,31.734240915515148,Toys,3.4008560851457657,No,684,0.1654617611227666,Average,False
35,Female,OH,01/01/2022,2,49.37557855871249,24.687789279356245,Home,3.4008560851457657,No,730,0.9915600934659295,Shipping was late,True
74,Male,OH,2021-11-03,4,104.83402282326064,26.20850570581516,Toys,3.0,No,789,0.500425437146221,Not Available,False
52,Not Available,GA,05/19/2021,5,149.98782177731258,29.997564355462515,Clothing,2.0,Not Available,957,0.1662429235084354,Never arrived,False
19,Male,NY,01/29/2021,2,49.34258955921859,24.67129477960929,Not Available,5.0,No,1067,0.2072713366294611,Never arrived,False
18,Female,NY,21-03-2021,10,236.0641026215791,23.60641026215791,Electronics,1.0,Yes,1016,0.5043037728609188,Will buy again,False
45,Female,TX,2021-12-01,11,303.8806893555239,27.625517214138537,Toys,2.0,No,761,0.8479289301466328,Customer support was helpful,False
65,Not Available-,GA,03-03-2022,2,61.47603934156352,30.73801967078176,Beauty,4.0,No,669,0.28744095752434,Average,False
18,Male,CA,2023-06-11,3,112.20927426048344,37.40309142016115,Electronics,3.0,Yes,204,0.1219578776635825,Not Available,False
54,Male,CA,26-06-2021,11,451.8550753544442,41.07773412313129,Clothing,3.0,No,919,0.8710426718576963,Not Available,False
36,Male,FL,2021-08-26,1,236.2855934552473,236.2855934552473,Home,4.0,No,858,0.8655322556356569,Will buy again,False
38,Male,IL,13-03-2021,3,61.98724305296247,20.66241435098749,Electronics,3.4008560851457657,No,1024,0.9656299495823226,Great service,False
32,Female,GA,2021-03-17,2,65.85137293586247,32.92568646793124,Sports,4.0,No,1020,0.55974902448523,Not Available,False
60,Female,NC,10/16/2020,1,22.395234280408932,22.395234280408932,Clothing,3.0,No,1172,0.3940545309466232,Not Available,False
64,Male,FL,02-01-2022,4,190.02431763442084,47.50607940860521,Sports,4.0,No,729,0.2088354375741,Not Available,False
18,Not Available,NY,2021-02-19,4,19.126245859608225,4.781561464902056,Clothing,1.0,No,1046,0.1015420548888317,Shipping was late,False
26,Not Available,OH,2023-01-06,5,166.82977539485364,33.36595507897073,Toys,3.4008560851457657,No,360,0.294684527496499,Will buy again,False
38,Female,NC,05/14/2022,1,100.12236087547062,100.12236087547062,Not Available,5.0,Yes,597,0.3132393539154835,Not Available,False
87,Male,TX,20-02-2023,1,46.63035146444293,46.63035146444293,Electronics,4.0,Not Available,315,0.7817313347636448,Okay,False
38,Male,MI,2023-03-03,6,176.23312150328934,29.37218691721489,Beauty,3.4008560851457657,Yes,304,0.7851861434737292,Will buy again,True
32,Male,FL,02/22/2021,1,56.83072788412787,56.83072788412787,Beauty,4.0,No,1043,0.7863427918182865,Loved the product,False
87,Male,TX,06/29/2021,8,1002.1058558604782,125.26323198255976,Home,4.0,No,916,0.6855955615814102,Average,True
39,Female,NC,2021-11-28,2,49.96107091660682,24.98053545830341,Clothing,3.4008560851457657,No,764,0.7301588150491913,Okay,False
46,Male,FL,23-06-2023,7,185.10532326628703,26.443617609469577,Sports,4.0,No,192,0.8697318318413448,Loved the product,False
44,Male,TX,07/31/2023,3,916.99505158085,305.6650171936167,Sports,4.0,Not Available,154,0.8454303278260206,Shipping was late,False
62,Female,NY,12-03-2021,6,252.9139847131242,42.1523307855207,Electronics,3.0,Yes,1025,0.5832740052809741,Not Available,False
64,Female,PA,2020-11-04,12,376.1106542458494,31.34255452048745,Clothing,5.0,No,1153,0.6584462130751966,Not Available,True
42,Female,FL,06-06-2021,2,24.45281559376432,12.22640779688216,Sports,3.4008560851457657,Not Available,939,0.4243901504229194,Terrible experience,False
18,Female,PA,03/09/2021,6,32.75158678617109,5.458597797695181,Not Available,3.4008560851457657,No,1028,0.7527252130252822,Never arrived,False
35,Female,CA,2021-11-07,11,1777.486043874781,161.5896403522528,Beauty,4.0,No,785,0.9393055248924213,Shipping was late,False
47,Male,MI,2021-12-23,4,238.1879055256211,59.54697638140527,Clothing,2.0,No,739,0.0751682402642319,Not Available,False
51,Not Available,TX,07/02/2022,3,42.56178455110731,14.187261517035768,Clothing,4.0,No,548,0.6447494227898941,Great service,False
41,Not Available,NY,2023-08-27,4,30.55149655808909,7.637874139522274,Sports,2.0,Not Available,127,0.2487480007321808,Will buy again,False
44,Male,GA,2021-08-06,6,85.03645174250829,14.172741957084714,Toys,4.0,No,878,0.738566342544208,Loved the product,False
24,Not Available-,NC,05/27/2021,37,3427.593059045017,92.63765024445992,Sports,5.0,Not Available,949,0.6609257830753816,Loved the product,False
49,Male,FL,12/28/2021,1,14.485157510027138,14.485157510027138,Clothing,3.0,No,734,0.8644301160931819,Not Available,False
46,Female,FL,22-09-2022,5,159.21107001179976,31.842214002359952,Home,4.0,Yes,466,0.3662961277661357,Not Available,False
23,Female,NY,2023-03-31,3,136.5222715336289,45.50742384454296,Clothing,4.0,Yes,276,0.2389951944314868,Never arrived,False
35,Not Available,CA,29-05-2020,7,31.03864187945808,4.43409169706544,Toys,4.0,Yes,1312,0.5900905190073155,Never arrived,False
31,Female,GA,07/19/2021,11,773.23441170931,70.2940374281191,Beauty,3.4008560851457657,No,896,0.0160094469534884,Not Available,False
22,Male,PA,2021-01-29,5,236.43258102942443,47.28651620588489,Beauty,4.0,No,1067,0.6736086476365745,Okay,False
41,Male,Not Available,2021-10-11,5,249.4638695536057,49.89277391072114,Home,3.4008560851457657,No,812,0.6891264721369016,Customer support was helpful,False
37,Male,OH,01/08/2022,1,19.588767948982223,19.588767948982223,Sports,4.0,No,723,0.5148888107280565,Shipping was late,True
20,Female,CA,02-07-2021,1,24.17679738487207,24.17679738487207,Beauty,4.0,Yes,913,0.6237888884646956,Never arrived,False
21,Female,TX,2020-07-07,8,339.1932319727723,42.39915399659654,Sports,4.0,No,1273,0.0356696852918728,Not Available,False
40,Female,OH,28-09-2021,3,53.40516503404732,17.80172167801577,Not Available,2.0,Yes,825,0.5741416499388171,Terrible experience,False
18,Not Available,GA,06-03-2020,2,152.27545842371438,76.13772921185719,Sports,2.0,Not Available,1396,0.4396863644845277,Loved the product,False
29,Male,GA,01/12/2022,2,118.21877006323956,59.10938503161978,Electronics,1.0,No,719,0.1693650494927242,Terrible experience,False
66,Male,GA,16-10-2020,18,506.5807442637084,28.14337468131713,Clothing,4.0,No,1172,0.3666864710940382,Not Available,False
62,Not Available,GA,01-01-2023,2,99.34594570323468,49.67297285161735,Home,2.0,No,365,0.237738097917421,Never arrived,False
24,Male,FL,20-06-2023,6,801.300200901943,133.55003348365716,Sports,2.0,No,195,0.1650998687412622,Shipping was late,True
61,Male,PA,06/24/2023,1,21.438994288761904,21.438994288761904,Home,3.0,No,191,0.133916148275566,Not Available,False
45,Male,OH,28-04-2023,2,58.27392857890315,29.136964289451576,Sports,4.0,Yes,248,0.3722006645224864,Average,False
33,Male,PA,09/04/2021,11,316.43606433399003,28.76691493945364,Beauty,3.0,No,849,0.3167015965463244,Not Available,False
18,Female,TX,30-08-2022,2,21.257932095756075,10.628966047878038,Home,4.0,No,489,0.0504246983689288,Great service,False
25,Male,FL,03/30/2022,5,135.30293484210293,27.060586968420584,Clothing,5.0,Yes,642,0.2468325338744044,Customer support was helpful,False
45,Female,FL,12-08-2020,21,780.7916937094509,37.18055684330719,Electronics,3.0,No,1237,0.8015466325626699,Not Available,False
65,Not Available,MI,09/08/2022,1,78.22382180193098,78.22382180193098,Sports,3.4008560851457657,Yes,480,0.3897518188799426,Loved the product,False
65,Female,PA,16-08-2021,8,783.787210474598,97.97340130932476,Toys,5.0,No,868,0.6479075206764011,Never arrived,False
40,Male,GA,02/08/2022,1,166.9975612304077,166.9975612304077,Clothing,4.0,Yes,692,0.0348306763381872,Shipping was late,False
50,Not Available-,IL,2021-12-05,4,131.78559113096324,32.94639778274081,Toys,4.0,No,757,0.6039677962642741,Not Available,False
39,Female,FL,03/29/2021,3,265.1887340261273,88.39624467537578,Electronics,3.0,Yes,1008,0.2156727845851848,Not Available,False
32,Other,FL,2020-07-14,9,433.9495106300688,48.21661229222987,Toys,4.0,No,1266,0.4721347439301286,Not Available,False
18,Male,OH,03-08-2023,1,64.55214920757433,64.55214920757433,Beauty,1.0,Not Available,151,0.2473133948909434,Customer support was helpful,True
50,Male,IL,21-08-2023,10,792.0855074981332,79.20855074981333,Toys,4.0,No,133,0.4544274886073719,Customer support was helpful,False
34,Male,GA,08/03/2021,9,316.2469599932116,35.13855111035684,Electronics,1.0,No,881,0.8401594409472684,Customer support was helpful,False
33,Female,MI,03/02/2021,2,54.522349596715806,27.261174798357903,Beauty,4.0,Yes,1035,0.9109901047428084,Never arrived,False
18,Female,IL,08/30/2021,19,1290.3492774053636,67.91311986344019,Sports,4.0,No,854,0.8460526624013376,Loved the product,False
36,Other,FL,06-01-2022,3,154.05152353982675,51.35050784660893,Beauty,5.0,No,725,0.9692807320248696,Great service,False
43,Male,NY,26-09-2022,10,352.83165859293314,35.28316585929331,Beauty,4.0,No,462,0.3720848772694138,Terrible experience,False
150,Not Available,PA,01/16/2021,1,33.72356184963445,33.72356184963445,Sports,5.0,No,1080,0.3146127637946795,Okay,False
47,Not Available,NY,11/16/2022,3,27.198618123047478,9.066206041015825,Beauty,1.0,No,411,0.500425437146221,Customer support was helpful,False
37,Male,IL,2021-03-20,1,4.230365800623373,4.230365800623373,Sports,3.4008560851457657,No,1017,0.0554767600109838,Shipping was late,True
48,Male,NY,06-08-2022,15,783.1381485690424,52.20920990460283,Clothing,4.0,Yes,513,0.2979952501000577,Not Available,False
35,Not Available-,CA,13-06-2022,2,44.98090508497906,22.49045254248953,Home,1.0,No,567,0.1040829695925259,Okay,False
25,Male,NC,20-02-2022,3,185.70565886264035,61.90188628754679,Clothing,4.0,No,680,0.0380229758195191,Not Available,False
45,Male,GA,05-05-2022,11,415.3384595460512,37.75804177691374,Beauty,3.4008560851457657,Yes,606,0.2612880055070029,Not Available,False
32,Female,IL,2022-01-25,7,144.91590097929313,20.702271568470447,Beauty,4.0,Yes,706,0.8041004508152216,Shipping was late,False
20,Male,FL,2021-01-10,9,68.26941786106607,7.585490873451786,Not Available,2.0,No,1086,0.9318993742497595,Will buy again,False
-42,Male,NY,18-08-2021,3,44.79895305104871,14.932984350349573,Beauty,4.0,Yes,866,0.1003480881251872,Will buy again,False
35,Female,FL,2021-01-04,5,237.37265879015027,47.47453175803005,Sports,3.4008560851457657,No,1092,0.8383197379574818,Average,False
41,Female,FL,23-03-2022,2,62.74440096193242,31.37220048096621,Home,3.0,Yes,649,0.5016264497513009,Terrible experience,False
46,Female,PA,05-11-2022,23,2715.5430913000278,118.06709092608814,Electronics,1.0,No,422,0.8867078240998015,Not Available,False
38,Male,IL,2022-06-21,2,128.53241925259806,64.26620962629903,Clothing,5.0,No,559,0.500425437146221,Loved the product,False
37,Male,OH,2020-08-19,3,46.580825739347134,15.52694191311571,Clothing,3.4008560851457657,Yes,1230,0.1371639234075219,Not Available,True
57,Other,OH,05/30/2023,1,20.584555993478517,20.584555993478517,Sports,2.0,No,216,0.8043672291177414,Great service,False
43,Female,GA,14-08-2020,2,174.8573711581686,87.4286855790843,Beauty,4.0,No,1235,0.050341807101827,Not Available,False
32,Other,IL,11/12/2021,5,158.96955689295754,31.793911378591503,Home,3.4008560851457657,No,780,0.181399215286608,Okay,False
70,Male,MI,2021-08-07,3,21.604895772883616,7.201631924294539,Sports,1.0,No,877,0.500425437146221,Okay,True
43,Male,NY,08/24/2020,3,176.37014873458068,58.79004957819356,Sports,5.0,Not Available,1225,0.4409794251970463,Will buy again,True
46,Female,NC,13-04-2022,3,133.81426265191502,44.60475421730501,Home,1.0,Not Available,628,0.4014275962031922,Not Available,False
47,Male,GA,05/29/2023,19,747.8555172333005,39.3608166964895,Toys,4.0,No,217,0.171787270503019,Shipping was late,False
18,Female,NY,09/17/2021,3,53.707648175425575,17.902549391808524,Beauty,4.0,No,836,0.6000740919158624,Loved the product,False
48,Male,FL,2021-04-17,1,98.26518904043792,98.26518904043792,Home,5.0,No,989,0.1758327974102311,Shipping was late,False
39,Female,FL,01-04-2021,19,876.9493618127452,46.15522956909185,Toys,4.0,Yes,1005,0.5487531216067143,Never arrived,False
56,Male,NY,2023-07-12,25,365.47024647757496,14.618809859102996,Beauty,3.4008560851457657,No,173,0.2719924807887481,Okay,False
22,Female,PA,2022-12-30,1,31.82640660672206,31.82640660672206,Toys,5.0,Yes,367,0.8630852606354923,Customer support was helpful,False
31,Female,OH,2021-09-25,5,172.5225192472638,34.50450384945276,Electronics,1.0,Yes,828,0.7012215531558935,Not Available,False
33,Not Available,OH,07/02/2020,1,27.33425511662122,27.33425511662122,Home,2.0,Not Available,1278,0.2453781779391944,Okay,False
45,Male,NC,01-06-2021,1,39.545769210523,39.545769210523,Sports,3.4008560851457657,-,944,0.4291846121944442,Average,True
41,Female,IL,15-04-2023,3,67.06438327879724,22.354794426265745,Sports,4.0,Yes,261,0.8699900147666739,Loved the product,False
31,Female,NY,2021-06-23,3,569.5041612673481,189.83472042244935,Sports,3.0,Yes,922,0.2924535830583177,Not Available,False
30,Male,GA,2020-09-01,3,79.96579417322046,26.65526472440682,Home,4.0,Yes,1217,0.5583623461106737,Terrible experience,True
55,Female,NC,04/08/2022,8,815.9736150373743,101.9967018796718,Home,5.0,No,633,0.0306015854458547,Not Available,False
19,Female,FL,2021-12-20,14,715.4329719924631,51.10235514231879,Toys,5.0,No,742,0.6248863863863711,Will buy again,False
73,Male,TX,22-03-2021,9,98.6891545593558,10.965461617706202,Beauty,4.0,No,1015,0.2421636101841755,Will buy again,False
46,Female,Not Available,04/10/2021,18,1142.6553119454084,63.4808506636338,Beauty,3.0,Yes,996,0.6561566743198843,Not Available,False
71,Male,TX,04-11-2021,2,80.66867215422494,40.33433607711247,Sports,1.0,Yes,788,0.590757262157745,Terrible experience,False
52,Male,OH,06/14/2021,5,163.57196187305317,32.71439237461063,Electronics,3.4008560851457657,No,931,0.5725325374643241,Okay,False
29,Female,CA,2020-06-18,1,26.42607016319204,26.42607016319204,Sports,4.0,Yes,1292,0.610073681475076,Customer support was helpful,False
41,Male,FL,2021-10-15,1,85.16645146005794,85.16645146005794,Toys,5.0,Yes,808,0.0685498440201002,Terrible experience,False
29,Not Available-,IL,03/04/2023,1,40.98763060991234,40.98763060991234,Electronics,3.4008560851457657,Not Available,303,0.164291338180021,Terrible experience,False
35,Male,MI,2022-02-02,1,12.663273231840709,12.663273231840709,Toys,3.4008560851457657,No,698,0.2254907659306833,Not Available,False
41,Female,NY,08/28/2022,12,778.7410568081091,64.89508806734243,Electronics,3.4008560851457657,No,491,0.2495618921883214,Terrible experience,True
18,Female,IL,2021-10-07,7,422.0276304880402,60.28966149829146,Toys,4.0,No,816,0.681085255669122,Terrible experience,False
48,Male,NC,19-04-2021,4,281.80954104106945,70.45238526026736,Beauty,3.0,No,987,0.302012651669609,Terrible experience,False
53,Male,PA,02-04-2021,5,1456.9621074806723,291.3924214961345,Clothing,4.0,Yes,1004,0.9812372813215507,Great service,False
44,Female,Not Available,17-11-2022,9,284.5541834654875,31.617131496165275,Sports,4.0,No,410,0.379771436958159,Terrible experience,True
56,Male,NC,2023-01-22,4,107.68591666612684,26.92147916653171,Beauty,3.0,No,344,0.4409545344660491,Not Available,False
18,Female,PA,2020-06-23,1,16.830377539426493,16.830377539426493,Home,4.0,No,1287,0.5680956413324194,Never arrived,False
27,Male,NC,20-06-2020,4,192.22441201501107,48.05610300375277,Sports,5.0,No,1290,0.0976785560022147,Not Available,False
40,Female,OH,2020-07-03,2,153.413202349882,76.706601174941,Sports,4.0,No,1277,0.4073961996910396,Great service,False
50,Not Available-,PA,30-01-2023,7,173.5426714898718,24.79181021283883,Sports,3.4008560851457657,No,336,0.8544741461873944,Never arrived,False
47,Female,PA,27-09-2021,1,6.581762272212,6.581762272212,Clothing,3.4008560851457657,Not Available,826,0.8371190720720842,Average,False
39,Female,OH,27-12-2021,1,19.495785522680684,19.495785522680684,Beauty,4.0,No,735,0.9178282425461533,Loved the product,False
39,Female,FL,2023-03-21,3,137.42422368485848,45.80807456161949,Beauty,4.0,No,286,0.1909227019459917,Never arrived,True
46,Male,CA,30-03-2021,4,52.46397341492057,13.115993353730142,Clothing,2.0,No,1007,0.7060134602212171,Great service,True
38,Male,MI,13-04-2021,3,65.89735175071185,21.96578391690395,Clothing,3.4008560851457657,No,993,0.3010737138942777,Never arrived,False
43,Male,OH,05-02-2023,4,56.581952137051225,14.145488034262806,Clothing,4.0,Yes,330,0.7730213767899358,Terrible experience,False
46,Male,NY,2020-04-29,5,166.3334458331758,33.26668916663516,Clothing,4.0,No,1342,0.3507108025042106,Not Available,True
48,Female,NY,11/16/2021,1,54.1314626617345,54.1314626617345,Sports,2.0,Yes,776,0.4559800681994783,Okay,False
